"Unable to update the alert subscription.","Impossible de mettre à jour l'inscription à l'alerte.",""
"Unassign","Annuler l'assignation",""
"Unassigned Attributes","Attributs non assignés",""
"Unconfirmed","Non confirmé",""
"Undefined product type","Type de produit indéfini",""
"Undefined rate from ""%1-%2"".","Taux indéfini depuis ""%1-%2"".",""
"Unexpected error. Unable to create oAuth consumer account.","Erreur inattendue. Impossible de créer le compte d'authenfication oAuth.",""
"Unexpected error. Unable to load oAuth consumer account.","Erreur inattendue. Impossible de charger le compte d'authenfication oAuth.",""
"Unhold","Débloquer",""
"Uninstall the extension to remove integration '%1'.","Désinstaller l'extension pour supprimer l'intégration '%1'.",""
"Uninstall the extension to remove this integration","Désinstaller l'extension pour supprimer cette intégration",""
"Unique Value","Valeur unique",""
"Unique Value (not shared with other products)","Valeur unique (non partagée avec les autres produits)",""
"Unit Price","Prix unitaire",""
"United Parcel Service","United Parcel Service",""
"United Parcel Service XML","XML UPS",""
"Unknown","Inconnu",""
"Unknown EAV indexer type ""%1"".","Type Indexer EAV inconnu : ""%1"".",""
"Unknown State","État inconnu",""
"Unknown Status","Statut inconnu",""
"Unknown action.","Action inconnue.",""
"Unknown attribute filter type","Type de filtre attribut inconnu",""
"Unknown block type","Type de bloc inconnu",""
"Unknown condition operator","Opérateur de condition inconnu",""
"Unknown entity type","Type d'entité inconnu",""
"Unknown link type: %1","Type de lien inconnu: %1",""
"Unknown parameter","Paramètre inconnu.",""
"Unknown reason. Please contact PayPal customer service.","Raison inconnue. Veuillez contacter le service client de PayPal.",""
"Unknown video type","Type de vidéo inconnu",""
"Unlimited","Illimité",""
"Unlock","Débloquer",""
"Unlocked","Débloqué",""
"Unlocked %1 user(s).","%1 utilisateur(s) débloqué(s).",""
"Unpaid Invoices","Factures impayées",""
"Unselect All","Tout déselectionner",""
"Unselect Visible","Désélectionner les éléments visibles",""
"Unselect all","Désélectionner tout",""
"Unsubscribe","Désabonner",""
"Unsubscribe Selected","Désinscription sélectionnée",""
"Unsubscribe from Newsletter","Se désinscrire de la newsletter",""
"Unsubscribe from all price alerts","Se désabonner de toutes les alertes de prix",""
"Unsubscribe from all stock alerts","Se désabonner de toutes les alertes de disponibilité",""
"Unsubscribed","Désinscrit",""
"Unsubscription Email Sender","Expéditeur du mail de désinscription",""
"Unsubscription Email Template","Gabarit du mail de désinscription",""
"Unsupported bookmark action.","Action de vue non supportée.",""
"Unsupported product type ""%1"".","Type de produit non supporté : ""%1"".",""
"Up-sells","Ventes incitatives",""
"Update Attributes","Mettre à jour les attributs",""
"Update Cart","Mettre à jour le panier",""
"Update Changes","Mettre à jour les modifications",""
"Update Frequency","Fréquence de mise à jour",""
"Update Items and Quantities","Mettre à jour les articles et les quantités",""
"Update Product Preview Image","Mettre à jour l'image du produit",""
"Update Qty &amp; Addresses","Mettre à jour les quantités et adresses",""
"Update Qty's","Mettre à jour les qtés",""
"Update Shipping Method","Changer de mode de livraison",""
"Update Shopping Cart","Mettre à jour vos achats dans le panier",""
"Update Status","Mettre à jour le statut",""
"Update Wish List","Mettre à jour la liste d'envies",""
"Update attributes","Mettre à jour les attributs",""
"Update by Schedule","Mise à jour périodique",""
"Update on Save","Mise à jour à l'enregistrement",""
"Update product\'s %1 %2: %3","Mise à jour de %1 du produit %2 : %3",""
"Update the Product","Mettre à jour le produit",""
"Updated","Mis à jour",""
"Updated At","Mise à jour à",""
"Updated rules applied.","Mise à jour des règles appliquée.",""
"Updated:","Modifié :",""
"Updating classType is not allowed.","Mise à jour du type de classe non permise.",""
"Upload CSS File","Téléverser un fichier CSS",""
"Upload Files","Télécharger les fichiers",""
"Upload Fonts","Charger des polices",""
"Upload Image","Envois l'Image",""
"Upload Images","Charger des images",""
"Upload JS Files","Charger des fichiers JS",""
"Upload image","Envois l'image",""
"Uploaded:","Date :",""
"Uploader:","Propriétaire :",""
"Url","URL",""
"Url Options","Options d'URL",""
"Usage limit enforced for logged in customers only.","Limite d'utilisation imposée uniquement aux clients connectés.",""
"Use %s to replace the account ID in the URL","Utilisez ""%s"" pour remplacer l'identifiant de compte dans l'URL",""
"Use Aggregated Data (beta)","Utiliser les données cumulatives (beta)",""
"Use All Available Attributes","Utiliser tous les attributs disponibles",""
"Use Auto Generation","Utiliser la génération automatique",""
"Use Cache","Utiliser le cache",""
"Use Canonical Link Meta Tag For Categories","Utiliser un lien canonique de meta tag pour les catégories",""
"Use Canonical Link Meta Tag For Products","Utiliser un lien canonique de meta tag pour les produits",""
"Use Categories Path for Product URLs","Utiliser le chemin des catégories pour l'URL des produits",""
"Use Config Settings","Utiliser les paramètres de la configuration",""
"Use Content-Disposition","Utiliser la disposition de contenu",""
"Use Custom Admin Path","Utiliser le chemin d'accès au back office personnalisé",""
"Use Custom Admin URL","Utiliser une URL d'admin personnalisée",""
"Use Default","Utiliser la valeur par défaut",""
"Use Default Value","Utiliser la valeur par défaut",""
"Use Default Variable Values","Utiliser les valeurs par défaut",""
"Use FTP Connection","Utiliser une connexion FTP",""
"Use Flat Catalog Category","Utiliser le catalogue à plat pour les catégories",""
"Use Flat Catalog Product","Utiliser le catalogue à plat pour les produits",""
"Use HTTP Only","Utiliser uniquement HTTP",""
"Use HTTPS to Get Feed","Utiliser HTTPS pour récupérer le flux",""
"Use JavaScript Calendar","Utiliser le calendrier JavaScript",""
"Use Order Status As Default","Utiliser ce statut comme valeur par défaut",""
"Use PayPal’s free banner ads that let you advertise PayPal Credit&#174; financing as a payment option when your customers check out with PayPal.","Utilisez des bannières libres de PayPal qui vous permettent d'annoncer le financement PayPal Credit&#174; comme une option de paiement lorsque vos clients payent avec PayPal.",""
"Use Product Image for Swatch if Possible","Utilisez l'image du produit pour le Swatch si possible",""
"Use Proxy","Utiliser un proxy",""
"Use SID on Storefront","Utiliser un SID dans le front office",""
"Use Secure URLs in Admin","Utiliser des URLs sécurisées dans l'administration",""
"Use Secure URLs on Storefront","Utiliser des URLs sécurisées pour le front office",""
"Use Separate Process","Utiliser des processus séparés",""
"Use Standard","Utiliser le standard",""
"Use Static URLs for Media Content in WYSIWYG for Catalog","Utiliser les URLs statiques pour le contenu média dans l'éditeur WYSIWYG pour le catalogue",""
"Use Vault","Utiliser Vault (App°",""
"Use Web Server Rewrites","Utiliser les réécritures du serveur web",""
"Use Website","Valeur du site web",""
"Use as my default billing address","Utiliser comme adresse de facturation par défaut",""
"Use as my default shipping address","Utiliser comme adresse de <strong>livraison</strong> par défaut",""
"Use colon to specify port. For example: ""test.example.com:5224"".","Employez les deux points pour spécifier le port. Par exemple : ""test.example.com:5224"".",""
"Use config","Utiliser la config",""
"Use digits only for the zip code.","Utilisez uniquement des chiffres pour le code postal.",""
"Use for Promo Rule Conditions","Utiliser pour les conditions de règles de promotions",""
"Use in Filter Options","Utiliser dans les Options de filtrage",""
"Use in Layered Navigation","Utiliser dans la navigation par filtres",""
"Use in Search","Utilisez dans Recherche",""
"Use in Search Results Layered Navigation","Utiliser dans la navigation par filtres des résultats de recherche",""
"Use only standard alphanumeric, dashes and underscores.","Utilisez uniquement des lettres (a-z), tirets (-) ou underscores (_).",""
"Use origin weight (few requests)","Utiliser le poids d'origine (plusieurs demandes)",""
"Use {{name}} and {{description}} as Product Name and Product Description placeholders","Utilisez {{name}} et {{description}} comme support de Nom du produit et Description du produit",""
"Use {{name}} as Product Name or {{sku}} as Product SKU placeholders","Utiliser {{name}} comme Nom de produit ou {{sku}} comme support REF de produit",""
"Use {{name}} as Product Name placeholder","Utilisez {{name}} comme support de Nom du produit",""
"Used for Sorting in Product Listing","Utiliser pour le tri des listes produits",""
"Used in Product Listing","Utiliser dans les listes de produits",""
"User","Utilisateur",""
"User Defined","Défini par le client",""
"User Description","Description utilisateur",""
"User Email","E-mail de l'utilisateur",""
"User ID","ID utilisateur",""
"User Info","Infos de l'utilisateur",""
"User Information","Informations de l'utilisateur",""
"User Name","Nom d'utilisateur",""
"User Name is a required field.","Nom d'utilisateur est un champ obligatoire.",""
"User Password","Mot de passe utilisateur",""
"User Role","Rôle de l'utilisateur",""
"User Roles Information","Informations rôle utilisateur",""
"User-Agent Exceptions","Exceptions User-Agent",""
"User-initiated Currency Conversion","L'utilisateur de conversion de devises lancé",""
"Username","Nom d'utilisateur",""
"Users","Utilisateurs",""
"Uses","Nombre d'utilisations",""
"Uses per Coupon","Nombre d'utilisations par coupon",""
"Uses per Customer","Nombre d'utilisations par client",""
"VAT Number","Numéro Entreprise",""
"VAT Number is valid.","Le numéro de TVA est valide.",""
"VAT Request Date","Date de demande de TVA",""
"VAT Request Identifier","Identifiant de demande de TVA",""
"Valid values range from 0.0 to 1.0.","Les valeurs valides vont de 0.0 à 1.0.",""
"Validate Each Address Separately in Multi-address Checkout","Valider séparément les adresses lors de commandes multi-adresses",""
"Validate HTTP_USER_AGENT","Valider HTTP_USER_AGENT",""
"Validate HTTP_VIA","Valider HTTP_VIA",""
"Validate HTTP_X_FORWARDED_FOR","Valider HTTP_X_FORWARDED_FOR",""
"Validate REMOTE_ADDR","Valider REMOTE_ADDR",""
"Validate VAT Number","Valider le numéro de TVA",""
"Validate on Each Transaction","Valider à chaque transaction",""
"Validation Error Group","Erreur validation de groupe",""
"Validation Results","Résultat de validation",""
"Validation failed. Required options were not filled or the file was not uploaded.","Echec de validation. Les options nécessaires ne sont pas remplies ou bien le fichier n'a pas été envoyés.",""
"Validation has failed.","La validation a échoué.",""
"Validation is failed.","La validation est échoué.",""
"Validator Exception","Validateur d'exception",""
"Validator for field %1 does not exist.","Le validateur pour le champ %1 n'existe pas.",""
"Value","Valeur",""
"Value for 'maximum characters' sub attribute in 'custom_options' attribute contains incorrect value","La valeur du sous-attribut 'maximum characters' de l'attribut 'custom_options' contient une valeur incorrecte",""
"Value for 'price' sub attribute in 'custom_options' attribute contains incorrect value","La valeur du sous-attribut 'price' de l'attribut 'custom_options' contient une valeur incorrecte",""
"Value for 'price' sub attribute in 'store' attribute contains incorrect value","La valeur du sous-attribut 'price' de l'attribut 'store' contient une valeur incorrecte",""
"Value for 'sort order' sub attribute in 'custom_options' attribute contains incorrect value","La valeur du sous-attribut 'sort order' de l'attribut 'custom_options' contient une valeur incorrecte",""
"Value for 'type' sub attribute in 'custom_options' attribute contains incorrect value, acceptable values are: 'dropdown', 'checkbox'","La valeur du sous-attribut 'type' de l'attribut 'custom_options' contient une valeur incorrecte. Les valeurs acceptées sont : 'dropdown' et 'checkbox'",""
"Value for 'value price' sub attribute in 'custom_options' attribute contains incorrect value","La valeur du sous-attribut 'value price' de l'attribut 'custom_options' contient une valeur incorrecte",""
"Value index is not specified for an option.","L'indice de valeur n'est pas spécifiée pour une option.",""
"Value must be a URL or one of placeholders: %1","La valeur doit être une URL ou un des emplacements: %1",""
"Values Required","Valeurs requises",""
"Values less than 60 are ignored.","Les valeurs inférieures à 60 sont ignorées.",""
"Values of following attributes are invalid: %1","Les valeurs d'attributs suivants sont invalides: %1",""
"Varchar","Champ de caractères variables",""
"Variable","Variable",""
"Variable Code","Code de la variable",""
"Variable Code must be unique.","Le code de variable doit être unique.",""
"Variable HTML Value","Valeur HTML de la variable",""
"Variable ID","Identifiant de la variable",""
"Variable Name","Nom de la variable",""
"Variable Plain Value","Valeur texte de la variable",""
"Various XML configurations that were collected across modules and merged.","Plusieurs configurations XML ont été collectées à travers les modules et ont été fusionnées.",""
"Varnish Caching","Cache Varnish",""
"Varnish Configuration","Configuration de Varnish",""
"Vendor","Vendeur",""
"Verifier is invalid","Verifier est invalide",""
"Verifier is not the correct length","Verifier est pas la bonne longueur",""
"Video Error","Erreur de la vidéo",""
"Video cant be shown due to the following reason:","La vidéo ne peut être affichée pour la raison suivante :",""
"Video not found","Vidéo introuvable",""
"View","Voir",""
"View ""%1"" Integration","Voir ""%1"" Intégration",""
"View All","Tout voir",""
"View Another Order","Voir une autre commande",""
"View Demo","Voir la Demo",""
"View Full Size","Voir en taille réelle",""
"View Memo","Voir l'avoir",""
"View Memo for #%1","Voir l'avoir pour n°%1",""
"View Newsletter","Voir la newsletter",""
"View Order","Visualiser",""
"View Product","Voir produit",""
"View Statistics For:","Voir les statistiques pour :",""
"View Transaction","Voir la transaction",""
"View Transaction Details","Voir les détails des transactions",""
"View all Wish List items","Voir tous les produits de la liste d'envies",""
"View as","Afficher en",""
"View past orders","Voir vos commandes précédentes",""
"Viewed Products Grid Template","Gabarit de grille de produits vus",""
"Viewed Products Images Only Template","Gabarit des images des produits vus uniquement",""
"Viewed Products Images and Names Template","Gabarit des images et noms des produits vus",""
"Viewed Products List Template","Gabarit de liste de produits vus",""
"Viewed Products Names Only Template","Gabarit des noms des produits vus uniquement",""
"Views","Vues",""
"Vimeo supported.<br />To add YouTube video, please <a href=""%1"">enter YouTube API Key</a> first.","Viméo supporté. Pour ajouter une vidéo YouTube, veuillez <a href=""%1"">renseigner une clé d'API YouTube</a> en premier.",""
"Virtual PayPal Debit Card Transaction","Virtual transaction PayPal par carte de débit",""
"Virtual Terminal Payment","Terminal de paiement virtuel",""
"Visibility","Visibilité",""
"Visible","Visible",""
"Visible On Storefront","Visible sur le front office",""
"Visible in Advanced Search","Visible dans Recherche avancée",""
"Visible on Catalog Pages on Storefront","Visible sur les pages du catalogue magasin",""
"Visible on Storefront","Visible sur le front office",""
"Visit Magento Marketplaces","Visitez le Marketplace Magento",""
"Visitor","Visiteur",""
"Visual Swatch","Visuel du Swatch",""
"Void","Invalider",""
"Voided authorization.","Autorisation refusée.",""
"Voided capture.","Capture annulé.",""
"Vul hier een geldige datum in.","Vul hier een geldige datum in.",""
"WARNING:","ATTENTION :",""
"WK","Sem.",""
"WYSIWYG Editor","Éditeur WYSIWYG",""
"WYSIWYG Options","Options WYSIWYG",""
"Warning","Attention",""
"Warning message","Message d'alerte",""
"Warning tax configuration can result in rounding errors.","Attention : la configuration des taxes peut entraîner des erreurs d'arrondis.",""
"Warning tax discount configuration might result in different discounts
                                than a customer might expect.","Attention : la configuration des taxes peut entraîner des réductions différentes par rapport à ce que le client pourrait attendre.",""
"Warning! Enabling this feature is not recommended on production environments because it represents a potential security risk.","Attention ! L'activation de cette fonctionnalité n'est pas recommandée dans un environnement de production car elle présente un risque de sécurité potentiel.",""
"Warning! Integrations not using HTTPS are insecure and potentially expose private or personally identifiable information","Attention! L'intégrations n'utilise pas HTTPS et expose potentiellement des informations privées ou des personnelles identifiables",""
"Warning!\r\nThis action will remove this user from already assigned role\r\nAre you sure?","Attention !\r\nCette action supprimera cet utilisateur des rôles déjà assignés.\r\nÊtes-vous sûr ?",""
"Warning!\r\nThis action will remove those users from already assigned roles\r\nAre you sure?","Attention !\r\nCette action supprimera ces utilisateurs des rôles déjà assignés.\r\nÊtes-vous sûr ?",""
"Watermark","Filigrane",""
"Watermark Default Size","Taille par défaut du filigrane",""
"Watermark File for %1","Fichier de filigrane pour %1",""
"Watermark Opacity, Percent","Pourcentage d'opacité du filigrane",""
"Watermark Position","Positionnement du filigrane",""
"We adjusted product quantities to fit the required increments.","Nous avons ajusté les quantités de produits pour adapter les incréments nécessaires.",""
"We are connecting to the PayPal SFTP server to retrieve new reports. Are you sure you want to continue?","Nous nous connectons au serveur SFTP PayPal pour récupérer les nouveaux rapports. Êtes-vous sûr de vouloir continuer ?",""
"We can't add the item to Wish List right now.","Impossible d'ajouter le produit à la liste d'envies.",""
"We can't add the item to Wish List right now: %1.","Impossible d'ajouter le produit à la liste d'envies : %1.",""
"We can't add the item to the cart right now.","Impossible d'ajouter le produit au panier.",""
"We can't add the order status right now.","Impossible d'attribuer le statut de commande.",""
"We can't add the product to the cart because of an option validation issue.","Nous ne pouvons pas ajouter le produit au panier en raison d'un problème de validation de l'option.",""
"We can't add this item to your shopping cart right now.","Impossible d'ajouter ce produit à votre panier.",""
"We can't apply the rules.","Impossible d'appliquer les règles de promotion.",""
"We can't cancel the billing agreement.","Nous ne pouvons pas annuler l'entente de facturation.",""
"We can't complete your order because you don't have a payment method set up.","Impossible de terminer la commande car aucune méthode de paiement n'a été sélectionnée.",""
"We can't configure the product right now.","Impossible de configurer le produit.",""
"We can't connect to the FTP right now.","Nous ne pouvons pas vous connecter au FTP dès maintenant.",""
"We can't contact the PayPal gateway.","Nous ne pouvons pas communiquer avec la passerelle PayPal.",""
"We can't convert a rate from ""%1-%2"".","Nous ne pouvons pas convertir un taux de ""%1-%2"".",""
"We can't create a backup right now. Please try again later.","Nous ne pouvons pas créer une sauvegarde immédiatement. Veuillez réessayer plus tard.",""
"We can't create a billing agreement for this order.","Nous ne pouvons pas créer un accord de facturation pour cette commande.",""
"We can't create credit memo for the order.","Impossible de créer l'avoir pour la commande.",""
"We can't create the Wish List right now.","Impossible de créer la liste d'envies.",""
"We can't create the backup right now.","Nous ne pouvons pas créer la sauvegarde dès maintenant.",""
"We can't create writeable directory ""%1"".","Nous ne pouvons pas créer un répertoire accessible en écriture ""%1"".",""
"We can't delete URL Rewrite right now.","Impossible de surprimer la réécriture d'URL.",""
"We can't delete email template data right now. Please review log and try again.","Impossible de supprimer le gabarit d'e-mail. Veuillez consulter le journal des erreurs et essayez à nouveau.",""
"We can't delete item from Wish List right now.","Impossible de supprimer ce produit de la liste d'envies.",""
"We can't delete one or more backups.","Nous ne pouvons pas supprimer une ou plusieurs sauvegardes.",""
"We can't delete root directory %1 right now.","Nous ne pouvons pas supprimer le répertoire racine %1 actuellement.",""
"We can't delete the address right now.","Nous ne pouvons pas supprimer l'adresse actuellement.",""
"We can't delete the attribute.","Nous ne pouvons pas supprimer l'attribut.",""
"We can't delete the billing agreement.","Nous ne pouvons pas supprimer l'entente de facturation.",""
"We can't delete the item from Wish List right now because of an error: %1.","Impossible de supprimer le produit de la liste d'envies en raison de l'erreur suivante : %1.",""
"We can't delete the item from the Wish List right now.","Impossible de supprimer le produit de la liste d'envies.",""
"We can't delete the rule right now. Please review the log and try again.","Impossible de supprimer la règle. Veuillez consulter le journal des erreurs et essayez à nouveau.",""
"We can't delete this rate because of an incorrect rate ID.","Impossible de supprimer ce taux : ID incorrecte.",""
"We can't delete this rule right now. Please review the log and try again.","Impossible de supprimer la règle. Veuillez consulter le journal des erreurs et essayer à nouveau.",""
"We can't delete this set right now.","Nous ne pouvons pas supprimer ce groupe actuellement.",""
"We can't delete this tax class right now.","Impossible de supprimer la classe de taxe.",""
"We can't delete this tax rate right now.","Impossible de supprimer ce taux de taxe.",""
"We can't delete this template right now.","Impossible de supprimer le gabarit.",""
"We can't delete tracking number.","Impossible de supprimer le numéro de suivi.",""
"We can't determine the attribute filter type.","Nous ne pouvons pas déterminer le type de filtre d'attribut.",""
"We can't fetch reports from ""%1@%2.""","Nous ne pouvons pas aller chercher les rapports de ""%1@%2.""",""
"We can't filter an attribute with no attribute options.","Nous ne pouvons pas filtrer un attribut sans options d'attributs.",""
"We can't find a block to delete.","Nous ne pouvons pas trouver le bloc à supprimer.",""
"We can't find a customer to revoke.","Nous ne pouvons pas trouver un client de révoquer.",""
"We can't find a customer who matches this email and website code.","Aucun client trouvé avec cette combinaison ""E-mail/Site web""",""
"We can't find a page to delete.","Nous ne pouvons pas trouver la page à supprimer.",""
"We can't find a rule to delete.","Impossible de trouver la règle à supprimer.",""
"We can't find a search term to delete.","Impossible de trouver le terme à supprimer.",""
"We can't find a sitemap to delete.","Impossible de trouver le plan de site à supprimer.",""
"We can't find a sitemap to generate.","Impossible de trouver le plan de site à générer.",""
"We can't find a user to delete.","Impossible de trouver l'utilisateur à supprimer.",""
"We can't find a user to revoke.","Impossible de trouver l'utilisateur à révoquer.",""
"We can't find an attribute to delete.","Nous ne pouvons pas trouver l'attribut à supprimer.",""
"We can't find an email template to delete.","Impossible de trouver le gabarit d'e-mail à supprimer.",""
"We can't find any items matching these search criteria.","Nous ne pouvons pas trouver tous les éléments correspondant à ces critères de recherche.",""
"We can't find file.","Impossible de trouver le fichier.",""
"We can't find products matching the selection.","Nous ne pouvons pas trouver des produits correspondant à votre sélection.",""
"We can't find records for this period.","Aucun enregistrement trouvé pour cette période.",""
"We can't find that customer address.","Adresse client introuvable.",""
"We can't find that email and website combination.","Impossible de trouver cette combinaison ""E-mail/Site web"".",""
"We can't find the backup file.","Nous ne pouvons pas trouver le fichier de sauvegarde.",""
"We can't find the image file.","Nous ne pouvons pas trouver le fichier image.",""
"We can't find the product.","Impossible de trouver le produit.",""
"We can't find the role for the user you wanted.","Nous ne pouvons pas trouver le rôle de l'utilisateur désiré.",""
"We can't find this order status.","Impossible de trouver ce statut de commande.",""
"We can't find this wish list.","Impossible de trouver cette liste d'envies.",""
"We can't generate the sitemap right now.","Impossible de générer le plan de site.",""
"We can't get the order instance right now.","Impossible de récupérer l'instance de la commande.",""
"We can't identify this file format.","Nous ne pouvons pas identifier ce format de fichier.",""
"We can't initialize Express Checkout review.","Nous ne pouvons pas initialiser l'examination Express Checkout.",""
"We can't initialize Express Checkout.","Nous ne pouvons pas initialiser Express Checkout.",""
"We can't initialize checkout review.","Nous ne pouvons pas initialiser l'examen de vérification.",""
"We can't initialize checkout.","Nous ne pouvons pas initialiser la vérification.",""
"We can't initialize shipment for adding tracking number.","Impossible d'initialiser l'expédition pour l'ajout du numéro de suivi.",""
"We can't initialize shipment for delete tracking number.","Impossible d'initialiser l'expédition pour supprimer le numéro de suivi.",""
"We can't initialize the import model.","Impossible d'initialiser le modèle d'importation.",""
"We can't issue a refund transaction because there is no capture transaction.","Nous ne pouvons pas émettre une transaction de remboursement parce qu'il n'y a pas de transaction de capture.",""
"We can't load the Wish List item right now.","Impossible de charger le produit de la liste d'envies.",""
"We can't load track with retrieving identifier right now.","Impossible de charger le suivi avec l'identifiant.",""
"We can't move the category because the parent category name matches the child category name.","Nous ne pouvons pas déplacer la catégorie parce que le nom de la catégorie parent correspond au nom de catégorie enfant.",""
"We can't move the item to the wish list.","Impossible de déplacer ce produit dans la liste d'envies.",""
"We can't place the order.","Nous ne pouvons pas passer la commande.",""
"We can't post your review right now.","Impossible de soumettre votre avis.",""
"We can't process Express Checkout approval.","Nous ne pouvons pas traiter l'approbation Express Checkout.",""
"We can't process your order right now. Please try again later.","Nous ne pouvons pas traiter votre commande dès maintenant. Veuillez réessayer plus tard.",""
"We can't process your request right now. Sorry, that's all we know.","Une erreur s'est produite. Merci de réessayer.",""
"We can't provide the upload settings right now.","Nous ne pouvons pas fournir les paramètres d'envoi dès maintenant.",""
"We can't rebuild the index for an undefined product.","Impossible de reconstruire l'index pour un produit indéfini.",""
"We can't refresh lifetime statistics.","Nous n'avons pas pu rafraîchir les statistiques depuis le début.",""
"We can't refresh recent statistics.","Impossible de rafraîchir les statistiques récentes.",""
"We can't remove the item.","Nous ne pouvons pas supprimer l'élément.",""
"We can't retrieve a rate from %1.","Impossible de récurérer le taux pour %1.",""
"We can't retrieve the product ID.","Impossible de retrouver l'ID du produit.",""
"We can't save custom-defined options for bundles with dynamic pricing.","Nous ne pouvons pas enregistrer les options personnelles, pour des paquetages promotionnel avec une tarification dynamique.",""
"We can't save the Cron expression.","Impossible d'enregistrer l'expression du CRON (tâche planifiée)",""
"We can't save the address.","Nous ne pouvons pas enregistrer l'adresse.",""
"We can't save the credit memo right now.","Impossible d'enregistrer l'avoir.",""
"We can't save the cron expression.","Impossible de enregistrer l'expression du CRON (tâche planifiée)",""
"We can't save the customer.","Nous ne pouvons pas enregistrer le client.",""
"We can't save the invoice right now.","Impossible d'enregistrer la facture.",""
"We can't save the shipment right now.","Impossible d'enregistrer l'expédition.",""
"We can't save this rate right now.","Impossible d'enregistrer le taux.",""
"We can't save this tax class right now.","Impossible d'enregistrer la classe de taxe.",""
"We can't save this tax rule right now.","Impossible d'enregistrer la règle de taxe.",""
"We can't send the email order right now.","Impossible d'envoyer l'e-mail de la commande.",""
"We can't send the invoice email right now.","Impossible d'envoyer l'e-mail de la facture.",""
"We can't send the shipment right now.","Impossible d'envoyer l'email de l'expédition.",""
"We can't set up a URL rewrite because the product you chose is not associated with a website.","Impossible d'ajouter une réécriture d'URL car le produit sélectionné n'est associé à aucun site web.",""
"We can't share customer accounts globally when the accounts share identical email addresses on more than one website.","Nous ne pouvons pas partager les comptes clients globalement lorsque les comptes partagent les adresses e-mail identiques sur plus d'un site web.",""
"We can't specify a product.","Impossible de spécifier le produit.",""
"We can't specify a wish list item.","Impossible de spécifier un produit de la liste d'envies.",""
"We can't specify a wish list.","Impossible de spécifier une liste d'envies.",""
"We can't start Express Checkout.","Nous ne pouvons pas commencer Express Checkout.",""
"We can't start the billing agreement wizard.","Nous ne pouvons pas lancer l'assistant d'entente de facturation.",""
"We can't update shipping method.","Nous ne pouvons pas mettre à jour la méthode d'expédition.",""
"We can't update the Wish List right now.","Impossible de mettre à jour la liste d'envies.",""
"We can't update the alert subscription right now.","Impossible de mettre à jour l'inscription à l'alerte.",""
"We can't update the attribute.","Nous ne pouvons pas mettre à jour l'attribut.",""
"We can't update the item right now.","Nous ne pouvons pas mettre à jour le produit actuellement.",""
"We can't update the item's quantity right now.","Impossible de mettre à jour la quantité de l'article.",""
"We can't update the order address right now.","Impossible de mettre à jour l'adresse de la commande.",""
"We can't update the payment right now.","Impossible de mettre à jour le paiement.",""
"We can't update the shopping cart.","Nous ne pouvons pas mettre à jour le panier.",""
"We can't update the transaction details.","Impossible de mettre à jour les détails de la transaction.",""
"We can't update your Wish List right now.","Impossible de mettre à jour votre liste d'envies.",""
"We can't upload the CSS file right now.","Impossible de charger le fichier CSS.",""
"We can't upload the JS file right now.","Impossible de charger le fichier JS.",""
"We can't upload the file right now.","Nous ne pouvons pas télécharger le fichier actuellement.",""
"We can't void the credit memo.","Impossible d'annuler l'avoir.",""
"We can't void the payment right now.","Impossible d'annulé le paiement.",""
"We can\'t find the link you requested.","Impossible de trouver le lien demandé.",""
"We can\'t find the quote item.","Nous ne pouvons pas trouver l\'élément du panier.",""
"We can\'t save the address:\n%1","Impossible d\'enregistrer l\'adresse : \n\n%1",""
"We canceled %1 order(s).","Annulation de %1 commande(s).",""
"We cannot add order history.","Impossible d'ajouter un commentaire à l'historique.",""
"We cannot apply the coupon code.","Nous ne pouvons pas appliquer le code promo.",""
"We cannot cancel this order.","Impossible d'annuler cette commande.",""
"We cannot configure the product.","Nous ne pouvons pas configurer le produit.",""
"We cannot create a new directory.","Nous ne pouvons pas créer un nouveau répertoire.",""
"We cannot create a target file for reading reports.","Nous ne pouvons pas créer un fichier cible pour la lecture des rapports.",""
"We cannot create an empty shipment.","Impossible de créer une expédition vide.",""
"We cannot create the requested Coupon Qty. Please check your settings and try again.","Impossible créer la quantité de coupon demandée. Veuillez vérifier vos paramètres puis réessayez.",""
"We cannot create the widget instance because it is missing required information.","Impossible de créer l'instance du widget car il manque des informations requises.",""
"We cannot delete directory %1.","Nous ne pouvons pas supprimer le répertoire %1.",""
"We cannot delete the theme.","Impossible de supprimer le thème.",""
"We cannot determine the field name.","Impossible de déterminer le nom du champ.",""
"We cannot find a directory with this name.","Impossible de trouver un répertoire avec ce nom.",""
"We cannot find a theme with id ""%1"".","Impossible de trouver le thème avec l'ID ""%1"".",""
"We cannot find the theme.","Impossible de trouver le thème.",""
"We cannot find theme ""%1"".","Impossible de trouver le thème : ""%1"".",""
"We cannot load the configuration from file %1.","Nous ne pouvons pas charger la configuration à partir du fichier %1.",""
"We cannot mark as received subscriber.","Impossible de marqué comme abonné reçu.",""
"We cannot open the overview page.","Impossible d'ouvrir la vue générale.",""
"We cannot register an existing credit memo.","Nous ne pouvons pas enregistrer un avoir existant.",""
"We cannot register an existing invoice","Impossible d'enregistrer une facture existante",""
"We cannot register an existing shipment","Impossible d'enregistrer une expédition existante.",""
"We cannot retrieve the Wish List.","Impossible de récuperer la liste d'envies.",""
"We cannot retrieve the payment info model object.","Impossible de retrouver le modèle de l'objet des infos du paiement.",""
